1496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,4,2,0,2,1,2,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,3,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,6,1,0,1,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
1497,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,2,1,1,0,2,1,0,0,0,0,0,2,0,2,0,3,1,2,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,2,2,0,2,2,1,2,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,1,1,0,0,0,1,0,2,2,0,0,0,1,5,1,0,0,0,1,0,2,0,1,0,0,1,1,0,3,0,1,1,0,1,1
1498,0,0,0,0,0,3,0,0,0,0,1,0,2,2,1,1,0,0,3,0,0,0,0,0,1,0,3,1,2,0,0,0,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,2,2,6,2,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,1,4,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
1499,0,0,0,0,0,2,0,0,0,0,0,2,3,1,2,2,2,0,1,1,0,1,2,0,0,1,1,1,0,1,0,0,1,1,2,2,0,3,1,2,1,0,0,0,3,1,1,2,3,0,2,1,0,0,0,1,4,1,1,1,1,1,0,0,0,0,4,2,1,0,0,1,1,1,0,0,0,1,0,3,2,1,1,2,0,0,0,0,2,2,1,1,1,7,1,1,2,0,2,0,1,1,2,2,0,0,0,1,0,27,2,1,1,1,0,2,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0
1500,0,1,1,2,0,3,1,0,0,0,0,0,2,0,3,1,1,2,0,0,0,0,0,2,0,2,7,0,0,2,0,0,0,4,0,1,3,0,0,0,0,0,0,0,3,1,0,2,7,0,3,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,7,1,5,1,0,0,1,1,0,0,0,1,0,2,1,2,0,0,3,2,2,0,3,2,3,0,2,2,0,0,0,0,0,0,2,4,1,1,2,0,0,0,2,23,1,4,4,1,0,0,0,0,1,0,0,0,0,1,3,0,0,3,1,1,0
1501,0,1,2,2,0,4,0,0,0,0,0,0,2,2,4,0,0,1,1,0,0,1,1,2,2,1,5,0,0,2,0,0,1,6,1,1,5,2,1,1,3,0,0,1,1,0,1,3,10,6,2,0,0,0,2,5,1,3,1,1,5,2,2,1,0,0,4,1,2,1,6,1,2,2,3,1,0,4,1,4,2,2,1,0,4,1,1,1,0,0,3,1,1,3,0,1,1,0,3,0,1,2,3,0,2,0,0,0,0,36,5,3,0,3,0,2,1,3,1,1,0,1,0,3,2,3,3,3,2,2,1
1502,0,2,3,2,0,0,3,0,0,0,0,0,2,5,6,2,0,2,2,0,0,0,0,4,1,1,5,0,0,1,0,0,4,6,6,4,5,2,0,2,0,0,0,0,8,2,0,7,13,3,5,1,1,0,1,3,2,3,0,1,6,2,1,1,0,1,2,2,6,0,4,1,3,3,2,0,0,3,1,4,4,0,2,1,1,3,0,2,0,2,3,3,2,6,0,3,2,0,3,0,1,1,1,2,3,1,1,2,3,30,1,0,1,3,0,4,1,1,2,2,3,2,1,2,2,1,6,1,4,0,4
1503,0,2,2,0,2,0,0,1,0,0,0,0,2,2,9,5,4,1,0,0,0,0,2,3,1,4,5,1,0,1,0,0,6,3,5,3,6,3,0,4,1,0,0,0,3,2,2,7,11,4,3,1,0,0,1,3,1,1,1,0,4,3,5,3,0,0,6,4,1,2,3,2,6,1,2,2,1,4,1,2,3,2,3,3,6,0,2,4,5,0,3,2,3,6,5,2,2,1,6,0,2,0,1,3,3,2,1,2,8,34,3,4,6,0,1,1,1,4,3,4,0,0,0,5,7,4,2,2,6,1,2
1504,0,1,3,0,0,2,3,0,0,0,0,0,7,2,9,2,3,0,1,0,0,3,6,3,2,4,7,1,1,3,0,0,3,6,10,7,6,3,2,6,3,0,0,0,3,2,2,8,12,7,1,0,1,0,1,3,3,2,1,0,5,1,4,0,0,0,5,5,5,2,1,3,4,2,0,1,1,4,0,1,1,1,3,3,10,5,0,1,1,2,6,2,7,8,3,1,5,0,0,0,2,2,1,1,4,1,1,1,7,16,6,1,4,3,0,3,1,0,1,7,0,0,0,1,4,3,4,1,4,0,1
1505,0,1,0,0,0,3,1,0,0,0,0,0,6,3,10,2,1,1,4,0,0,0,6,6,1,0,6,2,0,2,0,0,5,2,11,7,5,4,2,2,5,0,0,1,2,2,2,8,7,4,7,2,2,0,5,2,2,3,0,0,5,5,2,3,0,0,4,3,9,4,3,1,6,1,2,1,1,5,0,3,2,0,7,0,8,6,1,2,1,1,2,3,3,9,1,0,5,0,4,0,7,1,5,0,1,1,0,0,7,23,1,1,2,3,0,1,3,3,3,5,1,0,0,1,3,2,5,3,2,0,2
1506,0,3,1,0,1,4,1,1,0,0,0,1,3,2,5,1,0,1,4,0,0,1,4,3,1,1,6,2,2,3,0,0,3,6,11,11,8,4,2,3,1,0,0,0,3,3,1,6,6,7,4,3,2,0,1,11,7,4,3,2,3,5,6,3,0,0,2,6,5,1,1,5,2,2,3,2,0,3,0,2,4,1,9,1,3,4,0,3,3,2,3,2,1,6,1,1,2,2,2,0,5,2,2,3,4,0,0,1,5,13,5,0,2,0,1,0,2,3,2,1,0,0,0,4,0,1,1,0,0,1,4
1507,0,3,2,0,0,0,1,1,0,0,0,0,4,0,4,3,3,3,1,0,0,1,3,7,3,1,8,2,0,3,0,0,3,4,11,5,3,1,1,5,4,0,0,1,4,2,1,5,7,5,1,0,2,0,4,5,4,5,2,0,6,3,3,4,0,0,7,4,2,1,2,2,12,5,2,0,0,6,0,1,2,1,3,0,2,4,5,2,3,3,4,1,1,8,1,1,4,3,3,1,2,3,0,1,2,0,0,1,3,14,9,0,0,2,1,1,1,2,2,3,0,0,1,2,1,2,4,7,3,2,0
1508,1,0,1,1,0,6,0,0,0,0,0,1,0,1,4,1,3,0,3,0,0,0,4,3,2,2,0,0,1,0,0,0,8,0,13,7,5,2,2,2,1,0,0,0,1,3,0,7,11,3,5,1,1,0,1,4,1,5,0,0,3,4,2,3,0,0,3,3,5,0,1,0,3,2,0,3,0,2,1,1,2,0,3,0,7,2,0,1,2,6,0,1,4,4,1,1,6,0,2,1,3,3,0,0,4,0,0,0,0,8,6,0,5,2,0,0,0,2,4,2,0,0,0,5,1,1,2,4,3,0,0
1509,0,1,0,1,1,5,0,0,0,0,1,1,2,3,1,1,0,0,0,0,0,0,2,4,2,1,4,0,0,4,0,0,1,6,8,9,2,3,1,3,12,1,0,0,4,1,0,5,4,3,5,4,6,0,1,7,2,3,1,2,3,1,4,2,0,0,0,1,4,2,3,0,3,2,1,0,0,2,0,2,3,2,1,0,3,7,1,1,2,3,2,1,1,4,1,1,1,0,4,1,3,0,0,0,2,0,0,0,7,15,2,1,1,1,0,2,0,2,1,3,0,0,0,1,2,2,1,6,5,1,1
1510,0,0,0,1,0,1,3,1,0,0,1,0,1,0,4,4,0,1,3,1,0,0,4,1,1,0,2,2,0,3,0,0,2,1,7,9,3,3,3,4,4,0,0,2,1,1,0,5,8,3,2,0,1,0,0,7,2,3,2,0,6,5,3,4,0,1,3,4,4,1,0,0,7,0,1,2,0,3,1,1,2,0,1,2,4,5,4,0,1,1,4,2,2,2,1,0,2,1,3,0,5,1,2,0,2,2,1,1,5,4,3,2,0,2,1,2,0,0,6,5,0,0,0,2,1,3,1,0,2,0,1
1511,0,1,0,1,0,1,1,2,0,0,0,0,2,2,3,2,3,2,3,0,0,0,3,2,2,0,6,1,2,1,0,0,1,5,7,8,1,1,2,4,1,0,0,1,0,1,1,7,9,4,4,3,4,0,1,3,1,3,0,2,2,4,4,2,0,0,3,4,6,3,4,1,4,3,4,2,0,2,1,4,5,3,1,1,1,6,3,1,0,3,0,1,5,4,1,0,5,2,1,0,2,2,0,1,2,1,0,0,1,2,1,0,2,4,0,1,0,4,2,1,1,0,0,1,1,1,2,1,4,0,1
1512,0,0,1,0,0,2,0,0,0,0,0,1,0,2,3,4,2,0,0,0,0,0,4,2,0,1,3,0,2,2,0,0,3,5,9,7,4,2,2,2,4,0,0,0,4,1,0,3,2,9,8,2,2,0,2,1,1,0,1,0,4,2,3,4,0,0,3,1,6,4,1,1,10,0,2,0,0,2,1,6,10,0,4,2,2,6,1,2,1,5,4,2,3,1,1,1,1,3,3,0,2,0,2,1,4,2,1,0,9,5,3,1,2,1,0,2,0,2,1,3,1,1,1,1,1,2,4,2,3,0,0
1513,0,2,0,0,0,1,2,0,0,0,0,1,1,2,5,0,1,0,2,0,0,1,2,0,0,2,4,1,1,1,0,0,1,0,8,8,3,3,0,2,4,1,0,0,2,1,0,8,3,3,2,2,1,0,0,4,1,3,0,0,9,3,2,2,0,0,3,4,8,4,5,5,8,1,3,0,0,1,0,2,1,0,2,1,2,7,2,4,3,1,3,1,0,5,1,3,3,3,1,0,4,1,3,0,3,2,0,0,6,10,3,0,1,2,1,1,0,2,1,3,0,0,1,2,2,2,2,0,3,1,1
1514,0,1,1,0,0,0,1,0,0,0,0,2,5,4,1,0,0,1,4,0,0,0,1,2,1,2,5,2,0,1,0,0,4,4,6,8,4,2,2,1,2,0,0,0,4,2,1,8,9,6,4,1,2,0,1,5,1,3,2,2,6,5,3,4,0,0,1,4,6,2,3,0,9,1,1,2,0,2,0,9,5,1,4,3,5,0,2,1,1,1,1,0,1,6,0,2,2,1,7,1,6,1,1,2,4,0,0,4,8,10,4,1,1,1,0,3,4,1,1,3,0,0,1,1,2,1,2,3,3,0,0
1515,0,0,1,0,0,2,4,0,0,0,1,3,5,1,4,0,2,4,0,0,0,1,2,4,0,3,3,1,1,3,0,0,2,8,8,10,3,0,2,1,1,0,0,1,2,0,0,8,10,6,3,1,3,0,0,2,3,3,1,2,8,2,2,2,0,0,1,3,9,3,2,2,9,2,1,4,0,4,0,2,4,1,3,2,2,6,1,1,2,4,4,2,5,4,2,0,5,1,3,2,7,0,1,2,7,0,0,1,3,17,4,0,2,2,0,1,0,3,1,1,1,1,0,3,1,2,2,1,6,1,3
1516,0,0,0,1,2,1,3,1,0,0,1,1,1,3,4,0,0,0,4,0,0,1,3,0,0,2,1,3,1,3,0,0,5,3,12,2,3,2,5,2,4,0,0,0,1,3,1,7,5,4,2,1,0,0,2,3,2,4,2,1,8,2,4,3,0,0,2,4,4,3,0,0,9,2,0,2,0,7,1,7,4,0,1,0,6,4,2,0,6,3,0,1,2,3,0,3,8,1,2,2,6,2,0,2,2,1,0,0,9,11,4,1,4,3,0,1,3,2,3,2,1,0,1,5,3,1,4,1,4,1,2
1517,0,1,3,1,0,1,1,3,0,0,1,1,1,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,1,7,3,1,3,3,2,1,0,0,1,0,1,1,6,4,6,1,1,1,0,0,3,1,2,1,1,2,5,2,3,0,0,6,0,5,3,3,2,5,3,3,1,0,2,0,7,1,2,2,1,5,4,1,1,2,2,2,0,4,4,0,0,5,4,4,2,3,0,1,1,1,1,0,0,3,12,7,1,1,0,0,3,1,1,7,7,3,0,2,2,3,2,0,2,3,0,2
1518,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,2,1,1,0,2,0,1,4,3,2,1,3,0,0,4,0,0,5,1,4,5,6,0,4,3,4,0,0,0,2,2,1,8,6,5,8,2,2,0,1,6,2,3,0,1,5,3,5,4,0,0,1,6,0,1,3,6,7,1,1,3,0,3,0,0,3,0,1,1,4,3,1,4,6,0,6,2,2,3,1,2,6,2,1,1,3,1,0,0,2,1,1,0,11,8,2,1,2,2,0,3,1,3,0,5,1,0,0,2,0,4,1,3,3,0,0
1519,0,0,1,1,0,0,1,2,0,0,0,0,1,1,3,0,1,0,2,0,0,0,2,2,0,3,0,1,0,3,0,0,4,4,7,7,3,0,0,0,4,0,0,0,1,1,1,3,5,4,2,0,2,0,3,4,0,5,1,0,7,2,3,5,0,0,2,5,12,0,4,2,4,5,3,0,0,2,0,0,1,2,4,2,7,2,0,1,1,1,2,1,1,6,2,1,2,1,2,1,5,2,3,1,0,2,0,0,5,10,5,0,1,2,0,1,1,0,3,3,0,0,0,2,2,2,2,4,3,2,0
1520,0,2,3,1,0,3,0,0,0,0,1,1,1,1,2,1,0,0,2,0,0,1,2,1,0,0,2,0,1,3,0,0,3,2,9,4,5,1,3,1,3,0,0,0,1,1,0,3,8,7,3,1,3,0,2,1,1,1,1,0,5,3,3,3,1,0,2,3,4,2,2,2,3,1,1,1,0,3,0,3,0,1,2,3,4,3,2,0,1,0,3,1,3,6,0,0,2,2,2,0,4,1,1,1,2,0,0,0,3,4,3,1,2,1,0,3,0,2,1,1,0,0,1,1,2,2,1,3,4,0,2
1521,0,0,0,1,0,1,0,0,0,0,1,2,2,1,1,0,1,2,0,0,0,0,2,1,0,2,4,1,0,3,0,0,5,3,5,2,1,1,0,2,1,0,0,0,0,0,1,6,4,3,3,0,2,0,2,5,0,5,0,1,5,1,3,2,0,1,1,5,7,1,2,0,5,1,1,1,0,1,0,3,1,0,0,1,3,2,1,1,0,1,3,1,3,2,2,2,3,1,1,2,3,1,2,1,3,0,0,0,7,3,2,2,3,2,0,1,2,3,2,2,0,1,1,0,2,1,3,0,1,1,0
1522,0,0,0,1,0,4,0,2,0,0,0,0,2,3,2,0,1,1,3,0,0,0,1,2,0,0,1,1,0,3,0,0,4,4,9,4,3,1,2,2,1,0,0,0,1,1,0,8,10,5,1,2,4,0,0,3,2,4,2,1,4,1,6,1,0,0,1,4,4,2,1,2,9,4,2,2,0,0,0,6,4,1,1,2,2,5,0,2,2,2,2,0,2,4,2,1,3,0,0,1,2,0,1,2,2,0,1,2,7,10,3,1,2,1,0,2,1,1,0,2,0,0,1,2,0,1,2,0,1,0,2
1523,0,1,2,1,0,3,4,1,0,0,0,0,2,3,2,0,0,0,4,0,0,1,4,2,2,2,8,1,1,6,0,0,3,1,9,8,3,1,3,2,5,1,0,1,2,0,1,6,12,13,2,1,1,0,2,3,2,4,2,1,10,4,0,1,0,0,3,2,6,2,3,2,6,0,0,5,0,4,0,7,4,0,1,2,6,9,5,0,1,2,5,1,1,7,0,2,5,0,2,2,7,2,3,0,2,1,1,1,5,11,7,0,0,4,0,0,2,7,1,4,0,1,1,4,2,1,2,4,2,1,2
1524,1,0,1,2,0,6,3,1,0,0,0,0,5,0,2,4,0,0,0,0,0,1,4,3,5,3,9,3,2,3,0,0,2,4,15,7,5,1,4,1,6,1,0,2,3,1,1,6,15,4,7,2,5,0,9,5,2,5,3,2,6,6,4,5,0,0,5,5,12,2,3,2,10,2,2,2,0,1,0,9,1,2,3,3,9,4,8,3,3,3,5,0,1,8,2,1,2,1,2,1,6,4,1,0,5,0,0,1,11,8,6,0,0,1,0,3,0,4,2,6,0,0,1,3,3,4,3,1,5,1,0
1525,0,0,2,2,1,1,3,1,0,0,0,2,2,3,5,3,0,3,1,0,0,0,3,1,1,0,6,3,4,7,0,0,3,3,12,10,0,2,4,1,8,1,0,0,4,4,0,11,9,13,7,3,5,0,2,1,0,7,1,1,4,3,5,6,0,0,2,5,6,3,8,2,13,3,2,4,1,5,0,1,4,1,4,2,4,9,2,0,2,1,2,0,3,10,1,3,3,2,0,0,7,2,0,3,6,0,0,2,5,19,7,0,5,4,0,1,3,0,4,4,1,0,1,0,3,1,6,2,4,2,1
1526,0,0,1,0,0,0,0,0,0,0,0,3,6,3,2,1,2,1,3,0,0,1,3,3,1,0,6,1,0,5,0,0,5,4,5,6,5,4,4,1,7,0,0,1,3,1,0,11,14,9,4,4,2,0,1,3,4,4,3,2,8,10,4,2,0,0,7,5,7,3,6,2,16,3,2,0,0,3,2,4,2,3,5,2,10,7,7,1,4,2,3,2,2,11,2,2,4,6,1,3,7,3,3,2,4,0,1,1,9,9,6,1,1,0,1,4,1,2,3,2,0,0,0,3,2,4,3,1,5,1,1
1527,0,1,2,1,0,3,2,0,0,0,0,0,2,2,6,4,1,3,2,1,0,0,4,6,0,2,4,4,3,8,0,0,4,3,13,8,2,3,5,3,3,0,0,1,0,1,2,8,10,7,8,1,5,0,4,4,2,3,3,1,6,5,3,1,0,0,3,5,3,3,9,5,7,2,1,2,0,5,0,5,4,1,2,3,10,5,4,1,0,4,4,3,1,3,2,1,5,4,2,0,9,1,1,1,2,0,0,0,5,15,6,0,0,2,1,4,1,1,3,4,0,0,2,3,3,1,2,5,4,0,1
1528,0,1,4,1,1,0,1,1,0,0,0,0,2,0,4,0,0,0,3,1,0,1,3,2,0,3,6,0,2,7,0,0,2,3,12,8,4,2,5,6,5,1,0,1,2,0,3,5,8,6,5,1,4,0,2,5,1,2,0,1,5,7,3,1,0,0,3,9,3,1,6,0,6,2,4,3,0,2,0,2,1,2,1,4,6,8,5,2,1,4,1,1,5,3,3,0,2,1,1,2,3,0,1,2,5,1,0,0,6,13,5,1,4,3,1,4,4,2,2,2,0,0,0,4,2,2,3,6,4,1,0
1529,0,0,2,1,1,5,1,0,0,0,0,3,5,5,3,3,0,1,1,1,0,1,3,4,0,1,4,2,1,2,0,0,3,6,9,5,5,2,2,3,2,0,0,0,2,2,3,2,14,13,11,1,4,0,1,4,1,4,0,1,7,7,6,1,0,0,3,4,7,3,1,3,7,3,5,5,0,4,1,2,2,1,2,1,2,10,1,4,2,5,3,0,1,8,0,0,7,0,2,0,7,2,1,1,10,0,0,3,6,7,3,0,4,4,0,3,0,5,0,1,1,0,1,6,2,0,3,3,4,0,1
1530,1,1,1,2,0,5,1,1,0,0,1,0,6,2,2,0,0,1,1,2,0,1,5,7,0,1,8,1,2,1,0,0,4,4,8,8,2,2,5,0,7,0,0,0,1,7,0,5,15,8,6,1,5,0,2,1,1,4,2,0,9,2,1,4,0,0,5,4,12,1,2,3,3,4,2,4,0,2,0,2,4,0,2,3,5,7,4,3,4,2,3,2,3,5,2,2,7,3,1,0,2,0,2,1,4,0,0,1,5,9,2,1,4,3,1,4,6,3,1,1,1,0,1,3,3,4,4,2,2,0,2
1531,0,0,0,1,0,1,0,1,0,0,0,0,4,4,3,0,0,0,2,1,0,0,2,7,2,2,13,0,0,4,0,0,2,5,19,9,4,2,8,3,3,0,0,1,4,5,1,5,9,9,3,2,2,0,1,3,3,8,2,1,8,5,3,5,0,0,4,6,8,2,4,2,7,8,3,0,0,1,0,3,4,1,3,0,8,5,1,4,3,3,2,0,5,4,5,5,6,0,1,0,1,0,1,3,10,0,0,2,5,12,4,1,1,1,0,1,3,1,1,4,1,0,1,5,1,2,6,4,3,0,1
1532,0,0,0,0,1,3,3,0,0,0,0,2,3,4,4,2,2,3,0,0,0,0,3,2,2,4,6,0,0,3,0,0,4,7,8,13,6,5,2,0,7,1,0,1,1,4,0,7,10,11,4,1,5,0,0,4,0,5,2,1,8,4,3,2,0,0,6,2,10,4,2,2,6,3,6,3,0,5,1,6,5,4,2,1,8,7,1,1,3,2,4,2,3,5,1,0,6,2,1,1,4,5,5,1,5,2,1,0,6,14,5,0,0,1,0,3,2,6,1,3,1,1,0,0,3,1,3,3,6,1,2
1533,0,1,2,0,1,3,0,1,0,0,2,2,4,5,4,2,1,1,0,0,0,2,5,5,2,8,9,5,2,0,0,0,4,5,9,9,4,2,5,3,4,0,0,0,3,3,1,8,8,11,5,2,3,0,2,3,0,4,0,1,7,7,3,1,0,0,5,6,3,1,1,4,7,4,2,3,0,2,0,3,2,0,3,7,8,4,3,3,3,3,4,2,1,4,0,1,5,3,5,0,4,1,6,3,3,0,0,1,4,18,6,2,1,2,0,3,1,2,2,4,1,1,1,2,3,4,2,1,2,0,2
1534,1,0,2,0,2,0,0,0,0,0,0,0,7,5,3,4,0,1,1,1,0,1,4,0,0,2,7,2,0,5,0,0,4,1,13,7,2,3,5,4,4,1,0,0,3,5,0,6,5,11,8,0,4,0,2,3,1,6,3,1,9,8,2,3,0,0,1,6,7,1,2,0,8,3,3,1,1,5,0,2,2,1,4,3,8,6,3,1,1,5,1,1,2,6,0,2,3,2,4,0,3,3,1,4,4,0,1,3,4,23,6,1,3,3,1,2,1,5,1,4,0,0,0,5,3,3,2,1,3,0,0
1535,1,1,1,0,0,2,0,0,0,0,1,0,4,1,5,3,4,2,2,0,0,3,3,4,0,2,6,3,2,3,0,0,3,1,10,4,7,0,2,1,5,2,0,0,0,2,0,4,7,6,5,1,3,0,5,2,0,5,1,1,0,16,4,4,0,0,1,3,9,1,3,0,11,2,3,1,0,2,0,0,3,0,2,2,4,5,0,0,3,5,6,3,1,6,2,2,3,3,1,0,3,1,4,2,4,0,1,2,7,17,5,1,4,2,0,1,1,1,0,3,0,1,1,6,2,0,4,4,3,0,0
1536,0,0,0,0,1,1,1,1,0,0,0,1,1,3,4,3,2,1,1,0,0,2,3,3,0,3,5,0,0,0,0,0,4,2,6,2,1,1,1,5,3,0,0,1,1,2,0,4,8,7,7,0,0,0,1,1,0,1,3,1,8,3,1,2,0,0,1,2,8,2,3,1,7,2,0,0,0,3,0,0,2,2,1,0,4,8,1,0,1,0,4,1,3,3,3,0,2,3,4,1,1,0,3,1,4,0,0,1,2,11,0,0,2,3,0,1,1,1,1,1,1,0,0,1,3,2,0,2,3,0,0
1537,0,0,1,1,1,4,1,0,0,0,1,0,3,4,3,2,4,3,2,0,0,1,3,4,6,4,10,3,0,5,0,0,2,3,14,6,5,8,3,1,5,0,0,0,2,4,1,7,5,6,12,2,5,0,0,0,4,1,4,1,6,7,5,0,0,1,4,4,5,0,2,2,8,4,2,0,0,5,2,2,4,1,5,5,5,7,3,0,2,0,5,0,1,7,1,0,3,8,3,0,2,2,4,1,4,0,1,0,3,10,2,0,2,7,0,2,0,2,0,6,0,0,1,6,1,2,2,4,4,1,1
1538,0,0,0,1,1,2,1,0,0,0,0,2,1,9,1,3,1,1,3,1,0,1,4,4,1,1,12,3,1,5,0,0,1,4,20,3,2,6,1,5,9,2,0,0,2,2,2,5,6,3,14,2,2,0,1,1,2,3,5,2,4,4,5,4,0,0,1,6,7,0,4,1,5,3,4,2,1,2,0,2,4,1,0,3,6,4,3,1,2,1,5,2,1,3,1,1,3,5,0,0,1,0,9,3,5,0,0,0,5,6,5,4,0,1,0,2,0,2,0,1,0,0,0,0,1,3,1,1,2,0,0
1539,0,0,2,0,0,0,0,0,0,0,0,0,2,4,3,1,1,1,2,0,0,1,2,3,0,0,14,4,2,2,0,0,3,1,9,3,6,4,2,4,6,0,0,0,0,0,0,1,12,3,10,2,2,0,1,1,3,2,1,0,5,2,0,2,0,1,3,4,4,2,1,1,3,3,0,1,0,3,0,4,2,1,1,2,1,5,0,0,1,0,0,1,2,5,0,2,0,6,0,0,5,2,0,1,2,1,1,1,3,4,3,1,1,3,0,1,1,0,0,0,0,0,0,2,1,1,3,3,1,0,1
1540,0,0,1,1,0,1,0,0,0,0,0,0,2,3,6,2,0,2,0,0,0,2,1,5,1,1,4,2,3,1,0,0,0,1,3,2,2,1,0,2,6,0,0,0,1,0,1,7,5,2,2,1,0,0,1,4,1,3,1,1,9,3,1,0,0,0,1,3,2,1,1,1,5,0,0,1,0,2,0,2,0,0,2,0,2,1,0,0,1,0,2,2,3,3,2,1,3,1,1,1,2,3,1,1,3,0,0,1,1,0,0,0,1,3,0,0,1,2,1,0,1,0,0,4,3,0,1,0,1,0,0
1541,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,3,0,5,6,2,3,2,0,0,3,4,2,2,5,0,2,1,6,1,0,0,0,0,0,0,5,0,4,2,1,0,1,1,0,4,1,1,2,3,0,1,0,1,1,2,2,0,0,1,1,0,2,1,0,0,0,0,2,0,3,0,2,4,1,1,2,2,1,2,2,1,0,1,0,2,0,0,1,2,1,0,0,0,0,0,3,4,3,2,1,3,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1542,0,0,1,1,0,1,1,0,0,0,0,0,0,2,3,0,1,0,2,0,0,1,2,2,1,3,0,2,1,2,0,0,0,0,5,2,3,2,0,0,2,1,0,1,0,1,0,1,3,1,3,0,1,0,1,1,0,0,3,0,6,1,1,0,0,0,3,0,2,2,0,0,3,0,1,0,0,1,0,2,1,1,0,2,2,2,0,0,0,3,2,1,0,0,0,0,1,1,0,1,1,2,0,1,2,0,0,0,1,1,3,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,0
1543,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,1,0,0,1,2,1,3,3,1,1,0,5,0,0,1,0,3,1,3,1,1,2,3,2,0,0,1,0,0,4,4,0,2,1,2,0,0,0,0,0,0,0,2,5,3,1,0,0,0,0,4,1,0,1,4,2,2,0,0,0,0,2,0,2,0,0,1,2,2,1,2,1,0,3,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
1544,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,1,1,0,1,1,0,0,0,0,0,0,1,1,3,1,1,0,0,0,2,1,0,1,0,1,1,1,4,0,0,1,0,3,2,0,0,3,2,1,1,0,1,0,1,0,0,0,1,2,2,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1,1,1,2,0,0,0,1,0,2,0,0,1,0,2,0,1,1,0,0,0
1545,0,2,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,5,1,1,0,1,1,0,2,0,0,0,3,1,1,0,1,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,2,1,1,0,0,0,3,0,1,1,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,2,0,2,0,0,1,0,1,0,0,1,2,0,0,0,2,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
1546,0,0,0,1,1,4,0,0,0,0,0,1,1,4,1,0,1,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,2,2,1,4,2,0,0,0,2,0,0,0,1,1,3,3,0,0,0,0,1,1,0,0,2,1,1,2,0,0,0,0,2,1,0,1,2,2,1,0,1,0,2,0,1,1,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0
1547,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,2,1,0,5,0,0,0,0,0,1,1,5,0,1,1,1,1,0,0,0,0,1,1,3,2,7,2,1,0,2,0,2,0,1,1,1,1,1,1,1,0,0,0,2,1,1,1,3,2,2,1,0,0,1,4,0,1,2,1,2,0,1,0,0,2,3,0,0,1,1,1,2,0,0,0,2,1,3,0,2,2,1,0,0,1,1,24,0,0,0,2,1,1,0,0,1,2,0,0,1,0,2,0,1,0,1,1,2
